o:id,o:resource_template,o:resource_class,o:owner,o:is_public,dcterms:title,dcterms:identifier,dcterms:created,dcterms:available,dcterms:isPartOf,dcterms:hasPart,dcterms:dateSubmitted,dcterms:license,bibo:number,rdfs:comment,crm:P16i_was_used_for,crm:P44_has_condition,crm:P57_has_number_of_parts,crm:P70i_is_documented_in,crm:P187_has_production_plan,curation:status,modsci:hasManufacturer,modsci:hasScientificInstrumentManufacturer,modsci:instrumentUsedInScience,modsci:isManufacturerOf,modsci:usesInstrument,rico:documentedBy,rico:hasOrHadIdentifier,rico:hasOrHadPhysicalLocation,rico:descriptiveNote,rico:location,rico:measure,rico:technicalCharacteristics,schema:brand,schema:dateCreated,schema:model,schema:storageRequirements,schema:serialNumber,schema:material
4620,Instruments scientifiques,,thomas.chaineux@chartes.psl.eu,true,Cornue en grès vernissé,SEGUIN-0168,,,,,2022-08-01,,16815,,"Cet appareil permet de réaliser des distillations. Le liquide est placé dans la cornue qui est elle-même placée sur un réchaud ou un bain-marie. Quand le liquide se met à bouillir, les vapeurs passent par le bec, se liquéfient et coulent dans un ballon connecté au bec.
Le grès est utilisé car il supporte mieux les changements de température que le verre.",Bon état,,,,Intégrité: oui. Fonctionnel,,,http://ark.bnf.fr/ark:/12148/cb11933294x chimie des solutions | 4017,,,,C263,Salle de chimie,"""12"" sur le dessus du bec",,16 cm (hauteur) x 13 cm (largeur) x 20 cm (longueur),,,,,,,http://data.culture.fr/thesaurus/resource/ark:/67717/T516-2439 Céramique
4619,Instruments scientifiques,,thomas.chaineux@chartes.psl.eu,true,Four réfractaire circulaire,SEGUIN-0167,,,,,2022-08-01,,16814,,Ce système permet de chauffer des solutions et de les maintenant à température constante.,Bon état,,,,Intégrité: oui. Fonctionnel,,,http://ark.bnf.fr/ark:/12148/cb11933294x chimie des solutions | 4017,,,,C263,Salle de chimie,,,43 cm (hauteur) x 18 cm (largeur) x 33 cm (longueur),,,,,,,http://data.culture.fr/thesaurus/resource/ark:/67717/T516-2124 Métal | http://data.culture.fr/thesaurus/resource/ark:/67717/T516-2440 Brique
4618,Instruments scientifiques,,thomas.chaineux@chartes.psl.eu,true,Bain-marie,SEGUIN-0166,,,,,2022-08-01,,16813,,Le bain marie sert à faire chauffer des solutions et à les maintenir à une température donnée.,Bon état,,,,Intégrité: oui. Fonctionnel,,,http://ark.bnf.fr/ark:/12148/cb11933294x chimie des solutions | 4017,,,,C253,Salle de chimie,,,63 cm (hauteur). Diamètre: 28 cm,,,,,,,http://data.culture.fr/thesaurus/resource/ark:/67717/T516-2124 Métal
4617,Instruments scientifiques,,thomas.chaineux@chartes.psl.eu,true,Récipient filtre,SEGUIN-0165,,,,,2022-08-01,,16812,,L'utilisation de cet appareil n'est pas identifiée.,Bon état,,,,Intégrité: oui. Fonctionnel,,,http://ark.bnf.fr/ark:/12148/cb11933294x chimie des solutions | 4017,,,,C262,Salle de chimie,,,46 cm (hauteur). Diamètre: 33 cm,,,,,,,http://data.culture.fr/thesaurus/resource/ark:/67717/T516-2124 Métal
4616,Instruments scientifiques,,thomas.chaineux@chartes.psl.eu,true,Chauffe-liquide,SEGUIN-0164,,,,,2022-08-01,,16811,,Cet appareil servait à chauffer des liquides ou à les maintenir au chaud.,Bon état,,,,Intégrité: oui. Fonctionnel,,,http://ark.bnf.fr/ark:/12148/cb11933294x chimie des solutions | 4017,,,,C262,Salle de chimie,,,32 cm (hauteur) x 28 cm (largeur) x 45 cm (longueur),,,,,,,http://data.culture.fr/thesaurus/resource/ark:/67717/T516-2124 Métal
4615,Instruments scientifiques,,thomas.chaineux@chartes.psl.eu,true,Aspirateur de Regnault,SEGUIN-0163,,,,,2022-08-01,,16810,"Henri-Victor Regnault (1810-1878), chimiste et physicien français, connu pour ses mesures précises des propriétés thermiques des gaz.","Cet appareil servait à aspirer des gaz. Le réservoir est rempli d'eau par le haut en fermant le robinet du bas. Le robinet du eau est connecté à un système contenant un gaz.
Lorsqu'on ouvre le robinet du bas, l'eau s'écoule créant ainsi une aspiration qui permet de vider le gaz de l'appareil connecté.
L'aspirateur de Regnault était notamment utilisé avec l'hygromètre du même nom.",Bon état,,,,Intégrité: oui. Fonctionnel,,,http://ark.bnf.fr/ark:/12148/cb11933294x chimie des solutions | 4017,,,,,Salle de chimie,,,84 cm (hauteur) x 43 cm (largeur) x 43 cm (longueur),,,,,,,http://data.culture.fr/thesaurus/resource/ark:/67717/T516-2124 Métal
4614,Instruments scientifiques,,thomas.chaineux@chartes.psl.eu,true,Caisse de transport,SEGUIN-0162,,,,,2022-08-01,,16809,,Elle a peut-être servie à transporter des produits chimiques pour alimenter la salle de chimie du domaine de Varagnes de l'entrepreneur Marc Seguin.,Bon état,,,,Intégrité: oui. Fonctionnel,,,http://ark.bnf.fr/ark:/12148/cb11933294x chimie des solutions | 4017,,,,C258,Salle de chimie,"Etiquette déchirée ""...chemins de fer du Sud-Est...fragiles...""",,30 cm (hauteur) x 33 cm (largeur) x 45 cm (longueur),,,,,,,http://data.culture.fr/thesaurus/resource/ark:/67717/T516-2563 Bois
4613,Instruments scientifiques,,thomas.chaineux@chartes.psl.eu,true,Présentoir à produits chimiques,SEGUIN-0161,,,,,2022-08-01,,16808,,"Ce présentoir sert à présenter des flacons, bocaux et fioles de produits chimiques ou à préparer les produits chimiques pour une expérience.",Bon état. En meilleur état que le SEGUIN-0160,,,,Intégrité: oui. Fonctionnel,,,http://ark.bnf.fr/ark:/12148/cb11933294x chimie des solutions | 4017,,,,C252,Salle de chimie,,,39 cm (hauteur) x 46 cm (largeur) x 47 cm (longueur),,,,,,,http://data.culture.fr/thesaurus/resource/ark:/67717/T516-2563 Bois
4612,Instruments scientifiques,,thomas.chaineux@chartes.psl.eu,true,Présentoir à produits chimiques,SEGUIN-0160,,,,,2022-08-01,,16807,,"Ce présentoir sert à présenter des flacons, bocaux et fioles de produits chimiques ou à préparer les produits chimiques pour une expérience.",Mauvais état. Il manque le couvercle,,,,Intégrité: non. Fonctionnel,,,http://ark.bnf.fr/ark:/12148/cb11933294x chimie des solutions | 4017,,,,C251,Salle de chimie,,,39 cm (hauteur) x 46 cm (largeur) x 47 cm (longueur),,,,,,,http://data.culture.fr/thesaurus/resource/ark:/67717/T516-2563 Bois
4611,Instruments scientifiques,dctype:PhysicalObject,thomas.chaineux@chartes.psl.eu,true,Globe céleste vert - BUREAU,SEGUIN-0159,1866,,,,2022-06-28,,16796,"L'origine de l'équateur et de l'écliptique est notée au 20 mars par le symbole du Bélier et l'indication ""An 1900"". Un point situé vers 5,5° sur l'écliptique est noté ""Copernic"", puis ""Ptolémée"" à 24°, ""Jésus-Christ"" 26°, ""Hipparque"" 28° et ""Pythagore"" v. 34,5°. Les deux tropiques sont notés ""Tropique du [Cancer]"" et ""Tropique du Capricorne"". Le méridien situé à 6h/18h d'ascension droite est noté ""Cercle des solstices"". 2 cercles notés ""Cercle Polaire de l'Ecliptique"" passant par chacun des pôles célestes sont gradués en 360° (origine pôle actuel) chiffrés tous les 10. Les mêmes noms que sur l'écliptique sont indiqués (Ptolémée v. 24°, Jésus-Christ v. 26°, Hipparque v. 28° et Pythagore v. 34°), une flèche indiquant le sens de la précession du pôle céleste. La localisation de la nova de Tycho est indiquée par ""Tycho Brahé 1572"".
Eugène Andriveau-Goujon (1832-1897) reprend la fabrique de globes de Gilbert Andriveau-Goujon en 1858.
Beaudoin, Brenni & Turner, Dict. of precision instrument-makers, ""Andriveaux-Goujon [sic] Eugène"", https://bibnum.explore.psl.eu/s/dictionarypim/ark:/18469/1sq87.
Catalogue BNF, https://catalogue.bnf.fr/ark:/12148/cb152883029.","Le globe céleste servait à se repérer sur la sphère céleste, avec l'indication des constellations et des principales étoiles, ainsi que leurs coordonnées célestes équatoriales (ascensions droites mesurées en heures, graduant l'équateur céleste, et déclinaisons mesurées en degrés, graduant le cercle origine des ascensions droites). Les graduations du cercle écliptique (indiquant le parcours du Soleil au cours de l'année) comporte également l'indication de la longitude écliptique (coordonnée céleste alternative à l'ascension droite). L'intersection du cercle écliptique et de l'équateur céleste défini l'origine de ces deux longitudes, appelé point vernal. Il correspond à la position du Soleil à l'équinoxe de printemps. Le méridien origine des ascensions droites (colure des équinoxes) relie les deux équinoxes, et le méridien situé de quart les deux solstices (colure des solstices). Les noms indiqués sur l'écliptique indiquent la précession du point vernal, d'environ 1°20' par siècle. Le cercle polaire de l'écliptique indique le déplacement correspondant du pôle céleste. Ces données permettent la conversion de coordonnées célestes d'une époque à une autre.",Mauvais état. Papier craquelé avec des lacunes. Mécanisme de rotation du méridien non fonctionnel. Empoussièrement important,1,"www.bnf.fr/fr/mediatheque/les-globes-celestes | fr.wikipedia.org/wiki/Précession_des_équinoxes | fr.wikipedia.org/wiki/Liste_de_constellations_disparues | gallica.bnf.fr/ark:/12148/bpt6k9601486g | F. Olivier, Histoire technologique des globes, in Laroque & Lee, Papiers en volume [en ligne], 2018, https://hicsa.univ-paris1.fr/documents/pdf/PublicationsLigne/Actes%20Laroque%202018/05_Fleygnac.pdf",,Non fonctionnel,http://viaf.org/viaf/49524957 Eugène Andriveau-Goujon,,4001 | astronomie galactique,,,,,"Bureau Seguin, bat. d'habitation","La table d'horizon est graduée en 4 fois 90° à l'unité, avec chiffraison par dizaines. Les inscriptions ""NORD / SUD / EST/ OUEST"" sont gravées dans les quatre directions. Le cercle méridien est gradué également en 4 fois 90° à l'unité, avec chiffraison par dizaines.
Un cartouche indique : ""SPHÈRE CÉLESTE / MÉTRIQUE / Publiée par / E. ANDRIVEAU-GOUJON / 21, Rue du Bac / PARIS-1866."" Au-dessus une légende intitulée ""Etoiles"" indique en face de chaque symbole : ""Double / Triple / Quadruple / Double et Variable / Périodique / Périod.[exposant : que] indéterminée / Étoile Nébuleuse / Nébuleuse""
Les noms des constellations sont indiqués en italiques en français. Le cercle ""EQUATEUR / Ascension Droite"" est gradué en 24 heures (chiffres romains, subdivisées en minutes en chiffres arabes, sous le cercle), et 360 degrés (chiffres arabes, sur le cercle). Le cercle ""ECLIPTIQUE"" est gradué en 360 degrés (sur le cercle), et selon la date en 365 jours (sous le cercle), avec indication du mois et des jours de 5 en 5 (et dernier jour du mois). Le méridien origine est noté ""Déclinaison boréale"" d'un côté et ""australe"" de l'autre, et gradué en degrés, chiffrés tous les 5 de 0 (équateur) à 90 (pôles). (suite voir Commentaires)",https://sws.geonames.org/2988507/ Paris,60 cm (hauteur). Diamètre: 45 cm,"Globes similaires :
www.auction.fr/_fr/lot/sphere-celeste-metrique-de-la-maison-andriveau-goujon-a-paris-quelques-manques-7535283
https://gallica.bnf.fr/ark:/12148/btv1b53028071x",,,,,,http://data.culture.fr/thesaurus/resource/ark:/67717/T516-2794 Papier | http://data.culture.fr/thesaurus/resource/ark:/67717/T516-2124 Métal | http://data.culture.fr/thesaurus/resource/ark:/67717/T516-2297 Plâtre
4610,Instruments scientifiques,dctype:PhysicalObject,thomas.chaineux@chartes.psl.eu,true,Globe céleste marron - BUREAU,SEGUIN-0158,,,,,2022-06-15,,16795,"Alexis Bouvard (1767-1843) fut directeur de l'Observatoire de Paris et calculateur astronomique renommé. Charles Dien fils (1809-1870) fut le principal fabricant de globes du milieu du XIXe siècle en France. Il travailla avec Bouvard pour garantir l'exactitude de ses productions. La dédicace laisse ici entendre que Bouvard était déjà décédé à la fabrication de ce globe. La maison Delamarche, ""librairie géographique"" installée au 25 rue Serpente à Paris, publia de nombreux globes de Dien, père comme fils. Cette maison d'édition est reprise en 1847-1878 par Augustin Grosselin (1800-1870).
Réf. :
F. Olivier, Histoire technologique des globes, la problématique du mouvement, dans C. Laroque et V; Lee (dir.),Papiers en volume, traditions asiatiques et occidentales [en ligne], 2018, https://hicsa.univ-paris1.fr/documents/pdf/PublicationsLigne/Actes%20Laroque%202018/05_Fleygnac.pdf
L.-A. Bourguin, Augustin Grosselin : Notice biographique, 1870, https://gallica.bnf.fr/ark:/12148/bpt6k6370809b.
Beaudoin, Brenni & Turner, Dict. of precision instrument-makers, ""Dien, Charles fils"", https://bibnum.explore.psl.eu/s/dictionarypim/ark:/18469/1q6vw.","Le globe céleste servait à se repérer sur la sphère céleste, avec l'indication des constellations et des principales étoiles, ainsi que leurs coordonnées célestes équatoriales (ascensions droites mesurées en heures, graduant l'équateur céleste, et déclinaisons mesurées en degrés, graduant le cercle origine des ascensions droites). Les graduations du cercle écliptique (indiquant le parcours du Soleil au cours de l'année) comporte également l'indication de la longitude écliptique (coordonnée céleste alternative à l'ascension droite). L'intersection du cercle écliptique et de l'équateur céleste défini l'origine de ces deux longitudes, appelé point vernal. Il correspond à la position du Soleil à l'équinoxe de printemps. Le cercle origine des ascensions droites relie les deux équinoxes (d'où son appellation d'""Equinoctiorum"").","Mauvais état. Papier craquelé avec des lacunes. Mécanisme de rotation du méridien non fonctionnel, cercles et globe désemboités et non maintenus correctement",1,https://www.bnf.fr/fr/mediatheque/les-globes-celestes | https://fr.wikipedia.org/wiki/Alexis_Bouvard | https://gallica.bnf.fr/ark:/12148/bpt6k9601486g | Voir Commentaires.,,Non fonctionnel,http://viaf.org/viaf/44604188 Charles Dien fils | http://viaf.org/viaf/74154091 Augustin Grosselin,,4001 | astronomie galactique,,,,,"Bureau Seguin, bat. d'habitation","La table d'horizon est graduée en 4 fois 90° à l'unité, avec chiffraison par dizaines. Les inscriptions ""NORD / SUD / EST/ OUEST"" sont gravées dans les quatre directions. Le cercle méridien est gradué également en 4 fois 90° à l'unité, avec chiffraison par dizaines.
Un cartouche indique : ""Dédié / à Monsieur / A. BOUVARD, Astronome / comme / hommage à [à sa?] connaissance / PAR / CH. DIEN / PARIS / GROSSELIN, Editeur / Rue Serpente, 25.""
Les noms des constellations sont indiqués en italiques en latin, puis en français entre parenthèses (ou uniquement en français). L'équateur céleste est noté ""Equator"", et gradué en 24 heures (chiffres romains) et 360 degrés (chiffres arabes, chiffraison tous les 5). Le cercle écliptique est noté ""Ecliptica"" et comprend deux graduations : une graduation supérieure en 360 degrés (chiffraison tous les 10), et une graduation inférieure selon la date en 365 jours, avec indication du mois et du 10, du 20 et du numéro du dernier jour de chaque mois. Leur origine, le point vernal, est noté par le symbole du Bélier. Le cercle origine des ascensions droites est noté ""Equinoctiorum"" [""des équinoxes"" en latin], et gradué en degrés, chiffrés tous les 10 de -90 (pôle Sud) à 90 (pôle Nord).",https://sws.geonames.org/2988507/ Paris,60 cm (hauteur). Diamètre: 45 cm,Un globe très similaire : https://www.rouillac.com/en/lot-427-120058-globe_celeste_signe_ch.dien._cercle_meridien,,,,,,http://data.culture.fr/thesaurus/resource/ark:/67717/T516-2563 Bois | http://data.culture.fr/thesaurus/resource/ark:/67717/T516-2794 Papier | http://data.culture.fr/thesaurus/resource/ark:/67717/T516-2124 Métal
4609,Instruments scientifiques,dctype:PhysicalObject,thomas.chaineux@chartes.psl.eu,true,Cahier d'observations méridiennes vierge,SEGUIN-0157,,,,,2022-06-13,,16784,Le cahier est rangé dans le 3e placard à gauche en entrant dans l'observatoire.,"Ce cahier servait à faciliter la tenue des résultats d'observations méridiennes faites à la lunette méridienne (SEGUIN-0126), avec ses nombreux paramètres complémentaires nécessaires à la précision importante des mesures (étalonnage de la pendule servant à mesurer le temps sidéral, passage aux fils du micromètre...).",Bon état. Des tâches de moisissures sur la couverture,1,"https://gallica.bnf.fr/ark:/12148/bpt6k9818380k
https://gallica.bnf.fr/ark:/12148/bpt6k2992n/f507",,Intégrité: oui. Fonctionnel,Choisnel,,4001 | astronomie galactique,,,,,Observatoire,"Sur une étiquette imprimée, collée en haut à gauche de la page de garde :
""À la Providence / Carrefour de l'Odéon, N°10 sur la Place / CHOISNEL / Papetier / Tient la Fourniture des Bureaux / assortimens pour le Dessin / Fait la Relieûre de Musique et Autres. / A PARIS""
Sur les pages intérieures :
""OBSERVATIONS FAITES A LA LUNETTE MÉRIDIENNE. ANNÉE 18
[en-têtes de colonnes :]
JOUR du MOIS. / NOM des ASTRES. / N[exposant :]OS des FILS. / PASSAGE aux FILS. / PASSAGE réduit A LA MOYENNE DES 5 FILS. / MOUVEMENT DIURNE de la PENDULE. / INTERVALLE. / ÉTAT de la PENDULE. Avance + Retard - / REMARQUES. / OBSERVATEURS.""
En première ligne aux 4e et 5e colonnes : ""H[eures]. M[ois]. S[econdes].""
à la 6e colonne : ""Sec[ondes].""
à la 7e : ""Jours.""
à la 8e : ""M[inutes]. S[econdes].""",https://sws.geonames.org/2988507/ Paris,"5 cm (hauteur) x 29,5 cm (largeur) x 43 cm (longueur)",,,,,,,http://data.culture.fr/thesaurus/resource/ark:/67717/T94-18 Cuir | http://data.culture.fr/thesaurus/resource/ark:/67717/T516-2794 Papier
4608,Instruments scientifiques,,thomas.chaineux@chartes.psl.eu,true,Boite d'accessoires d'astronomie,SEGUIN-0156,,,,,2022-06-14,,16787,La boite d'accessoires est rangée dans le 3e placard à gauche en entrant dans l'observatoire.,,Bon état,1,,,,,,4001 | astronomie galactique,,,,OP170,Observatoire,,,"10 cm (hauteur) x 39,5 cm (largeur) x 59,7 cm (longueur)",,,,,,,http://data.culture.fr/thesaurus/resource/ark:/67717/T516-2563 Bois | http://data.culture.fr/thesaurus/resource/ark:/67717/T516-2416 Verre | http://data.culture.fr/thesaurus/resource/ark:/67717/T516-2124 Métal
4607,Instruments scientifiques,,thomas.chaineux@chartes.psl.eu,true,Jeu de 3 fixations,SEGUIN-0155,,,,,2022-06-14,,16789,"Les objets sont entreposés dans le 3e placard à gauche en entrant dans l'observatoire.

Les valeurs d'encombrement sont celles de l'ensemble.
Dimensions de la fixation rectangulaire : L14xl8,5xh2,5cm.
Dimensions de chacune des 2 fixations circulaires : diam.7,3xh2,5cm.",Ces objets servaient probablement à fixer divers instruments.,Mauvais état. Très corrodé,3,,,Non fonctionnel,,,4001 | 4034,,,,OP162;OP163,Observatoire,,,"8 cm (hauteur) x 8,5 cm (largeur) x 14 cm (longueur)",,,,,,,http://data.culture.fr/thesaurus/resource/ark:/67717/T516-2185 Fer
4606,Instruments scientifiques,,thomas.chaineux@chartes.psl.eu,true,Clé à douille à cardan,SEGUIN-0154,,,,,2022-06-14,,16788,L'objet est entreposé dans le 3e placard à gauche en entrant dans l'observatoire.,"Elle servait probablement au réglage à distance d'instruments (remontage de pendule, serrage ou desserrage de l'articulation d'un instrument optique...).",Très bon état,1,,,Intégrité: oui. Fonctionnel,,,4001 | 4034,,,,OP169,Observatoire,,,"60 cm (longueur). Diamètre: 2,5 cm",,,,,,,http://data.culture.fr/thesaurus/resource/ark:/67717/T516-2563 Bois | http://data.culture.fr/thesaurus/resource/ark:/67717/T516-2154 Laiton
4605,Instruments scientifiques,,thomas.chaineux@chartes.psl.eu,true,Filtre à verre noir,SEGUIN-0153,,,,,2022-06-15,,16791,L'objet est entreposé dans le 3e placard à gauche en entrant dans l'observatoire.,"Ce filtre était probablement utilisé avec un instrument d'observation astronomique afin de permettre l'observation du Soleil ou de la Lune en atténuant leur intensité lumineuse. Couramment utilisés par les astronomes au XIXe siècle, ils étaient plutôt interposés entre l'objectif et l'oculaire, bien que celui-ci semble se fixer plutôt à l'extrémité d'un objectif. Son diamètre ne lui permet cependant pas de s'adapter aux lunettes présentent aujourd'hui dans l'observatoire.",Bon état,1,"Arago, L'astronomie populaire, t. 2, 1855, chap. XI, https://fr.wikisource.org/wiki/Astronomie_populaire_(Arago)/XIV/11",,Intégrité: oui. Fonctionnel,,,4001 | astronomie galactique,,,,OP167,Observatoire,,,"8,5 cm (largeur) x 2,6 cm (longueur). Diamètre: 9,7 cm",,,,,,,http://data.culture.fr/thesaurus/resource/ark:/67717/T516-2416 Verre | http://data.culture.fr/thesaurus/resource/ark:/67717/T516-2124 Métal
