o:id,o:resource_template,o:resource_class,o:owner,o:is_public,dcterms:title,dcterms:identifier,dcterms:created,dcterms:isVersionOf,crm:P44_has_condition,rico:documents,rico:hasCreator,rico:hasDocumentaryFormType,rico:hasOrHadPhysicalLocation,rico:hasOrHadSubject,rico:hasPublisher,rico:hasReceiver,rico:hasRecordSetType,rico:isDraftOf,rico:location
17058,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B12.1/2,1871,,,,Compagnie des Dombes et des chemins de fer du sud-est.,,,,,,,,
17057,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B12.1/10,1866,,,3985,,,,,,3955,,,
17056,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B12.1/1,1871,,,,Compagnie des Dombes et des chemins de fer du sud-est.,Bilans et documents financiers,,,,,,,
17055,Archives Seguin de Varagnes,rico:RecordSet,thomas.chaineux@chartes.psl.eu,true,,B12.1,1866/1884,,,,,,,,,,Dossier d'archives,,
17054,Archives Seguin de Varagnes,rico:RecordSet,thomas.chaineux@chartes.psl.eu,true,,B12,1866/1903,,,,,,Bureau de Marc Seguin Travée 4 étagère 8,,,,Sous-série d'archives,,
17053,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B11.9/4,,,,,,,,,,,,,
17052,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,Locomotives mixtes. Graissage des tiroirs,B11.9/3,,,,,,,,,,,,,
17051,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B11.9/2,1893,,,,,,,,,,,,
17050,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B11.9/1,1892-12-31,,,,,,,,,,,,
17049,Archives Seguin de Varagnes,rico:RecordSet,thomas.chaineux@chartes.psl.eu,true,,B11.9,1892/1893,,,,,,,,,,Dossier d'archives,,
17048,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B11.8/3,1885-10-31,,,,,Bilans et documents financiers,,,,,,,
17047,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B11.8/2,1885-10-31,,,,,,,,,,,,
17046,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B11.8/1,1886-04-08,,,,,Correspondance,,,,,,,
17045,Archives Seguin de Varagnes,rico:RecordSet,thomas.chaineux@chartes.psl.eu,true,,B11.8,1885/1886,,,,,,,,,,Dossier d'archives,,
17044,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B11.7/2,1892-12-31,,,,,Bilans et documents financiers,,,,,,,
17043,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B11.7/1,1892-06-30,,,,,Bilans et documents financiers,,,,,,,
17042,Archives Seguin de Varagnes,rico:RecordSet,thomas.chaineux@chartes.psl.eu,true,,B11.7,1892,,,,,,,,,,Dossier d'archives,,
17041,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B11.6/5,,,,,,,,,,,,,
17040,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B11.6/4,1893-01-01,,,,,,,,,,,,
17039,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B11.6/3,1893-01-01,,,,,,,,,,,,
17038,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B11.6/2,1892-01-01,,,,,,,,,,,,
17037,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,Liste de la composition de la Compagnie des fonderies et forges de l'horme,B11.6/1,,,,,,,,,,,,,
17036,Archives Seguin de Varagnes,rico:RecordSet,thomas.chaineux@chartes.psl.eu,true,,B11.6,1892/1893,,,,,,,,,,Dossier d'archives,,
17035,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B11.5/3,,,,,,,,,,,,,
17034,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B11.5/2,1893-04-08,,,3991,"Chabal, adjoint des ateliers d'Arles",Correspondance,,,,M. le directeur des chemin de fer de la Camargue,,,
17033,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B11.5/1,1892-10-14,,,,,,,,,,,,
17032,Archives Seguin de Varagnes,rico:RecordSet,thomas.chaineux@chartes.psl.eu,true,,B11.5,1892/1893,,,,,,,,,,Dossier d'archives,,
17031,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B11.4/9,,,,,,,,,,,,,
17030,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B11.4/8,,,,,,,,,,,,,
17029,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B11.4/7,,,,,,,,,,,,,
17028,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B11.4/6,,,,,,,,,,,,,
17027,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B11.4/5,,,,,,,,,,,,,
17026,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B11.4/4,,,,,,,,,,,,,
17025,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B11.4/3,,,,,,,,,,,,,
17024,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B11.4/2,,,,,,,,,,,,,
17023,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B11.4/14,,,,,,,,,,,,,
17022,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,M. Hauquet.,B11.4/13,1892-11-05,,,,,,,,,,,,
17021,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B11.4/12,1891/1892,,,,,,,,,,,,
17020,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B11.4/11,1893-01-16,,,,,,,,,,,,
17019,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B11.4/10,,,,,,,,,,,,,
17018,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B11.4/1,,,,,,,,,,,,,
17017,Archives Seguin de Varagnes,rico:RecordSet,thomas.chaineux@chartes.psl.eu,true,,B11.4,1891/1893,,,,,,,,,,Dossier d'archives,,
17016,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B11.3/9,1894-08-28,,,3989,,,,4008,,,,,
17015,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B11.3/8,,,,3989 | 3987,,,,4008,,,,,
17014,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B11.3/7,1894-05-19,,,,,,,,,,,,
17013,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B11.3/6,1894-05-19,,,,,,,,,,,,
17012,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B11.3/5,1894,,,,,,,,,,,,
17011,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B11.3/4,1894,,,,,,,,,,,,
17010,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B11.3/3,,,,,,,,,,,,,
17009,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B11.3/2,,,,,,,,,,,,,
17008,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B11.3/11,,,,,,,,,,,,,
17007,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B11.3/10,1883-01-06,,,3989,,,,4008,,,,,
17006,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B11.3/1,,,,,,,,,,,,,
17005,Archives Seguin de Varagnes,rico:RecordSet,thomas.chaineux@chartes.psl.eu,true,,B11.3,1883/1894,,,,,,,,,,Dossier d'archives,,
17004,Archives Seguin de Varagnes,rico:RecordSet,thomas.chaineux@chartes.psl.eu,true,,B11.2,1890/1899,,,3989,,,,4008,,,Dossier d'archives,,
17003,Archives Seguin de Varagnes,rico:RecordSet,thomas.chaineux@chartes.psl.eu,true,,B11.17.9,1890/1899,,,3989,,,,4008,,,Sous-dossier d'archives,,
17002,Archives Seguin de Varagnes,rico:RecordSet,thomas.chaineux@chartes.psl.eu,true,,B11.17.8,1890/1899,,,3989,,,,4008,,,Sous-dossier d'archives,,
17001,Archives Seguin de Varagnes,rico:RecordSet,thomas.chaineux@chartes.psl.eu,true,,B11.17.7,1890/1899,,,3989,,,,4008,,,Sous-dossier d'archives,,
17000,Archives Seguin de Varagnes,rico:RecordSet,thomas.chaineux@chartes.psl.eu,true,,B11.17.6,1890/1899,,,3989,,,,4008,,,Sous-dossier d'archives,,
16999,Archives Seguin de Varagnes,rico:RecordSet,thomas.chaineux@chartes.psl.eu,true,,B11.17.5,1898,,,3990,,,,4008,,,Sous-dossier d'archives,,
16998,Archives Seguin de Varagnes,rico:RecordSet,thomas.chaineux@chartes.psl.eu,true,,B11.17.4,1894,,,3989,,,,4008,,,Sous-dossier d'archives,,
16997,Archives Seguin de Varagnes,rico:RecordSet,thomas.chaineux@chartes.psl.eu,true,,B11.17.3,1893,,,3989,,,,4008,,,Sous-dossier d'archives,,
16996,Archives Seguin de Varagnes,rico:RecordSet,thomas.chaineux@chartes.psl.eu,true,,B11.17.2,1892,,,3989,,,,4008,,,Sous-dossier d'archives,,
16995,Archives Seguin de Varagnes,rico:RecordSet,thomas.chaineux@chartes.psl.eu,true,,B11.17.11,1890/1899,,,3989,,,,4008,,,Sous-dossier d'archives,,
16994,Archives Seguin de Varagnes,rico:RecordSet,thomas.chaineux@chartes.psl.eu,true,,B11.17.10,1890/1899,,,3989,,,,4008,,,Sous-dossier d'archives,,
16993,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B11.17.1/9,1896-04-01,,,3990,"M.J. Perrin, président de la caisse d'épargne de Lyon",Correspondance,,4008,,3955,,,
16992,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B11.17.1/8,1894-09-30,,,3989,M. Cambefort,Correspondance,,4008,,3955,,,
16991,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B11.17.1/7,1894-09-29,,,3989,,Correspondance,,4008,,3955,,,
16990,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B11.17.1/6,1894-07-13,,,3989,Barbier,Correspondance,,4008,,3955,,,
16989,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B11.17.1/5,1894-07-10,,,3989,"A. Bonzon, agent de change | A. Donat, agent de change | E.M. Cottet et cie, banquiers",Correspondance,,4008,,3955,,,
16988,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B11.17.1/4,1894-07-03,,,3989,M. Cambefort,Correspondance,,4008,,3955,,,
16987,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B11.17.1/3,1894-07-02,,,3989,Hanquet,Correspondance,,4008,,3955,,,
16986,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B11.17.1/2,1894-06-30,,,3989,Baudry,Correspondance,,4008,,3955,,,
16985,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B11.17.1/14,,,,,,,,,,,,,
16984,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B11.17.1/13,,,,,,,,,,,,,
16983,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B11.17.1/12,,,,3984 | 3987,A. de Sauny,Correspondance,,4008,,3955,,,
16982,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B11.17.1/11,1902-02-07,,,3990,M. Bourdon,Correspondance,,4008,,3955,,,
16981,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B11.17.1/10,1898-09-06,,,3990,M. Vedrine,Correspondance,,4008,,3955,,,https://sws.geonames.org/2996944/ Lyon
16980,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B11.17.1/1,1894-06-22,,,3989,M. Jouffret,Correspondance,,4008,,3955,,,
16979,Archives Seguin de Varagnes,rico:RecordSet,thomas.chaineux@chartes.psl.eu,true,,B11.17.1,1894/1902,,,,,,,,,,Sous-dossier d'archives,,
16978,Archives Seguin de Varagnes,rico:RecordSet,thomas.chaineux@chartes.psl.eu,true,,B11.17,1890/1902,,,,,,,,,,Dossier d'archives,,
16977,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B11.16/4,,,,,,,,,,,,,
16976,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B11.16/3,1895-05-06,,,,,,,,,,,,
16975,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B11.16/2,1894-12-27,,,3989,,Bilans et documents financiers,,4008,,,,,
16974,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B11.16/1,1894-10-31,,,3989,,Bilans et documents financiers,,4008,,,,,
16973,Archives Seguin de Varagnes,rico:RecordSet,thomas.chaineux@chartes.psl.eu,true,,B11.16,1894/1895,,,,,,,,,,Dossier d'archives,,
16972,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B11.15/2,1894-11-22,,,,,Bilans et documents financiers,,,,,,,
16971,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B11.15/1,1893-12-31,,,3989,Horme,Bilans et documents financiers,,4008,,,,,
16970,Archives Seguin de Varagnes,rico:RecordSet,thomas.chaineux@chartes.psl.eu,true,,B11.15,1893/1894,,,,,,,,,,Dossier d'archives,,
16969,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B11.14/2,,,,3989,,,,4008,,,,,
16968,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B11.14/1,,,,,,,,,,,,,
16967,Archives Seguin de Varagnes,rico:RecordSet,thomas.chaineux@chartes.psl.eu,true,,B11.14,,,,,,,,,,,Dossier d'archives,,
16966,Archives Seguin de Varagnes,rico:RecordSet,thomas.chaineux@chartes.psl.eu,true,,B11.13,,,,,,,,,,,Dossier d'archives,,
16965,Archives Seguin de Varagnes,rico:RecordSet,thomas.chaineux@chartes.psl.eu,true,,B11.12,,,,,,,,,,,Dossier d'archives,,
16964,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B11.11/5,1893-11-04,,,,,,,,,,,,
16963,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B11.11/4,1893-11-04,,,,,,,,,,,,
16962,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B11.11/3,1893-11-13,,,,,,,,,,,,
16961,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B11.11/2,1892-12-16,,,,,Correspondance,,,,,,,
16960,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B11.11/1,1891-08-14,,,3989,3955,Correspondance,,4008,,Le directeur du Crédit Lyonnais,,,
16959,Archives Seguin de Varagnes,rico:RecordSet,thomas.chaineux@chartes.psl.eu,true,,B11.11,1891/1893,,,,,,,,,,Dossier d'archives,,
16958,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B11.10/7,,,,,,,,,,,,,
16957,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B11.10/6,,,,,,,,,,,,,
16956,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B11.10/5,,,,3989,,,,,,,,,
16955,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B11.10/4,1892-06-09,,,,,,,,,,,,
16954,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B11.10/3,,,,3989,Usines de l'Horme,,,4008,,,,,
16953,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B11.10/2,,,,,,,,,,,,,
16952,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B11.10/1,1892-06-24,,,,,,,,,,,,
16951,Archives Seguin de Varagnes,rico:RecordSet,thomas.chaineux@chartes.psl.eu,true,,B11.10,1892,,,,,,,,,,Dossier d'archives,,
16950,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,Statuts de la société anonyme des fonderies et forges de l'Horme,B11.1/2,1891,,,3989,Société anonyme des fonderies et forges de l'Horme,,,4008,"Imprimerie Pitrat ainé, 4 rue Gentil",,,,https://sws.geonames.org/2996944/ Lyon
16949,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B11.1/1,1893,,,3989,Société Nouvelle des Etablissements de l'Horme et de la Buire,Statuts,,4008,,,,,https://sws.geonames.org/2996944/ Lyon
16948,Archives Seguin de Varagnes,rico:RecordSet,thomas.chaineux@chartes.psl.eu,true,,B11.1,1891/1893,,,,,,,,,,Dossier d'archives,,
16947,Archives Seguin de Varagnes,rico:RecordSet,thomas.chaineux@chartes.psl.eu,true,,B11,1883/1902,,,,,,Bureau de Marc Seguin Travée 4 étagère 8,,,,Sous-série d'archives,,
16946,Archives Seguin de Varagnes,rico:RecordSet,thomas.chaineux@chartes.psl.eu,true,,B10.6,,,,3991,,,,,,,Dossier d'archives,,
16945,Archives Seguin de Varagnes,rico:RecordSet,thomas.chaineux@chartes.psl.eu,true,,B10.5,,,,3991,,,,,,,Dossier d'archives,,
16944,Archives Seguin de Varagnes,rico:RecordSet,thomas.chaineux@chartes.psl.eu,true,,B10.4,,,,3991,,,,,,,Dossier d'archives,,
16943,Archives Seguin de Varagnes,rico:RecordSet,thomas.chaineux@chartes.psl.eu,true,,B10.3,1876,,,,,,,,,,Dossier d'archives,,
16942,Archives Seguin de Varagnes,rico:RecordSet,thomas.chaineux@chartes.psl.eu,true,,B10.2,1870/1876,,,3991 | 3987,,,,4008,,,Dossier d'archives,,
16941,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B10.1/8,1888,,,3989,,,,4008,,,,,
16940,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,Notice Métiers à tisser des Chantiers de la Buire. Système Laerson et Wilke perfectionnés.,B10.1/7,1887,,,3989,,,,4008,"Imprimerie Pitrat ainé, 4 rue Gentil",,,,https://sws.geonames.org/2996944/ Lyon
16939,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B10.1/6,1889,,,3989,,,,4008,"Imprimerie du salut Public, 33 rue de la république Lyon",,,,https://sws.geonames.org/2996944/ Lyon
16938,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B10.1/5,1887,,,3989,,,,4008,"Imprimerie Pitrat ainé, 4 rue Gentil",,,,https://sws.geonames.org/2996944/ Lyon
16937,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B10.1/4,,,,3989,,,,,"Imprimerie Pitrat ainé, 4 rue Gentil",,,,https://sws.geonames.org/2996944/ Lyon
16936,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B10.1/3,1882,,,3989,"Aimé Witz, ingénieur des arts et manufactures, docteur ès sciences, professeur à la faculté libre des sciences de Lille",,,4008,Imp. E. Bernard 52 bis quai des Gds augustins Paris,,,,https://sws.geonames.org/2988507/ Paris
16935,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B10.1/2,,,,3989,,,,,,,,,
16934,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B10.1/1,,,,3989,Chantiers de la Buire,,,,,,,,
16933,Archives Seguin de Varagnes,rico:RecordSet,thomas.chaineux@chartes.psl.eu,true,,B10.1,1882/1889,,,,,,,,,,Dossier d'archives,,
16932,Archives Seguin de Varagnes,rico:RecordSet,thomas.chaineux@chartes.psl.eu,true,,B10,1870/1889,,,,,,Bureau de Marc Seguin Travée 4 étagère 8,,,,Sous-série d'archives,,
16931,Archives Seguin de Varagnes,rico:RecordSet,thomas.chaineux@chartes.psl.eu,true,,B8-B12,1865/1950,,,,,,,,,,Série d'archives,,
16930,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B4.2/9,1916,,Couverture ou reliure endommagée,,Tony Tollet,,,,"A. Rey, imprimeur de l'Académie, 4 rue gentil, Lyon",,,,https://sws.geonames.org/2996944/ Lyon
16929,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B4.2/8,1883-08-01,,,3994,"M. Bérard, secrétaire du comité consultatif des arts et manufactures",,,,"Imprimerie générale de Lyon, 30 rue Condé",,,,https://sws.geonames.org/2996944/ Lyon
16928,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,De l'éjaculation de la sève aqueuse par les feuilles du colosia esculenta,B4.2/7,,,,3978,Charles Musset,Correspondance,,,,,,,
16927,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B4.2/6,1852,,,,Louis Rousseau,,,,"Imprimerie Martinet, 2 rue Mignon, Paris",,,,https://sws.geonames.org/2988507/ Paris
16926,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B4.2/5,1874,,,,"H. Anez, laboureur à Tarascon sur Rhône",,,,"Librairie agricole de la maison rustique, 28 rue Jacob Paris",,,,https://sws.geonames.org/2988507/ Paris
16925,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B4.2/4,1886,,Première de couverture détachée,,"E Mary et fils, éditeurs, 26 rue Chaptal, Paris",,,,,,,,
16924,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,L'agriculteur-pratique,B4.2/3,1859,,,,Par un ami des champs,,,,Librairie Henri Barbier,,,,https://sws.geonames.org/2992938/ Montbéliard
16923,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B4.2/23,1891,,,,Édouard Aynard,,,,"Imp. des journaux officiels, 31, quai Voltaire, Paris",,,,https://sws.geonames.org/2988507/ Paris
16922,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B4.2/22,1857,,,,"Bourdaloue, auteur du Nivellement général du département",,,,"Imp. et lith. de Jollet-Sochois, Bourges",,,,https://sws.geonames.org/3031005/ Bourges
16921,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B4.2/21,1834,,,3993,Emile Dollfus pour la Société Industrielle de Mulhouse,,,,,,,,
16920,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B4.2/20,1870,,,3993,Ernest Zuber,,,,"Imp. de L. L. Bader, Mulhouse",,,,https://sws.geonames.org/2991214/ Mulhouse
16919,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B4.2/2,1860,,,,"M. le Vicomte de Kervéguen, député",,,,"Imprimerie Jacques Lecoffre et Cie, 29 rue du Vieux Colombier Paris",,,,https://sws.geonames.org/2988507/ Paris
16918,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B4.2/19,1872,,,,E. Mulsant,,,,"Imprimerie Pitrat ainé, 4 rue Gentil",,,,https://sws.geonames.org/2996944/ Lyon
16917,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B4.2/18,1873,,,,P. Fiéron,,,,"Imprimerie J. Parnin, 22 rue Bourbon Tournon",,,,https://sws.geonames.org/2972214/ Tournon
16916,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B4.2/17,1885,,,,3933,,,,"Imprimerie A. Bonnaviat, 13, rue Sainte Catherine, Lyon",,,,https://sws.geonames.org/2996944/ Lyon
16915,Archives Seguin de Varagnes,rico:Record,thomas.chaineux@chartes.psl.eu,true,,B4.2/16,1869,,,,"R. P. Hyacinthe, carme déchaussé",,,,P. N. Josserand 3 Place Bellecour Lyon,,,,https://sws.geonames.org/2996944/ Lyon
